"Brand_encoded","age","Model_encoded","Car_Suv_encoded","UsedOrNew_encoded","Transmission_encoded","Kilometres_num","Cylinders","Engine_L","DriveType_encoded","FuelType_encoded","FuelConsumption_num","ColourExtInt_encoded","Location_encoded","BodyType_encoded","Doors_num","Seats_num","Brand_Model_encoded","Price"
35,15,308,37,0,1,252569,6,4,2,1,12.1,142,220,4,4,5,310,15900
37,12,281,35,0,1,180000,6,3,4,2,8.3,202,305,5,4,5,339,18888
43,14,255,20,0,1,196245,4,2.1,2,2,6.3,133,399,3,4,5,258,12999
12,7,185,5,0,1,73511,4,1.5,0,1,6.1,202,406,0,5,5,188,35950
43,15,165,20,0,1,209809,4,1.8,2,4,7.6,209,16,3,4,5,168,11999
43,6,320,20,0,1,53241,4,1.3,0,4,5.7,192,257,3,4,5,323,45000
12,8,219,35,0,1,89077,4,1.5,0,1,7,272,452,5,4,5,222,27990
43,12,247,20,0,1,123517,4,1.8,2,4,6.8,202,163,3,4,5,250,14999
16,6,173,35,0,1,145821,4,2.5,4,1,7.4,219,452,5,4,5,176,32990
27,17,124,20,0,1,146862,4,2,0,1,8,111,134,3,4,5,127,8990
27,6,434,5,0,1,27951,4,2.3,2,1,9.5,272,331,0,2,4,439,59990
19,8,190,35,0,1,172450,4,2,0,1,7.9,142,100,5,4,5,193,17995
13,8,162,5,0,1,65737,4,1.6,0,2,4.7,192,157,0,4,5,165,23990
35,6,152,5,0,1,41278,4,1.3,0,1,6.4,111,305,0,5,5,154,24888
23,12,130,5,0,1,152373,4,2,0,1,6.2,218,452,0,5,5,134,16990
53,8,462,35,0,1,63000,6,3,4,4,9.2,209,425,5,4,5,467,81990
23,18,130,5,0,1,235600,4,2,0,1,8.4,157,100,0,5,5,134,7995
35,8,171,13,0,1,35766,4,2.4,0,1,8.9,192,412,2,4,8,174,36990
13,8,231,35,0,1,131897,4,2,0,1,7.2,226,227,5,4,5,234,21888
27,10,124,5,0,0,102890,4,2,0,4,7.3,209,406,0,5,5,127,29950
42,9,229,20,0,1,105363,4,1.8,0,4,5.6,137,100,3,4,5,233,24995
13,7,233,35,0,1,88501,4,2,0,1,7.9,150,506,5,4,5,236,26495
48,11,459,35,0,1,113018,6,3,4,2,7.5,417,301,5,4,5,464,71950
27,9,330,37,0,1,167746,5,3.2,3,2,9,289,98,4,4,5,333,32999
40,16,401,35,0,1,297935,6,3,3,2,8.7,133,6,5,4,5,405,8990
16,17,224,35,0,1,186419,4,2.5,4,1,9.1,90,43,5,4,5,227,9999
15,9,226,35,0,1,130920,6,3.5,0,4,10,219,157,5,4,7,230,24990
20,16,251,37,0,1,196264,4,2.5,2,2,9.1,162,98,4,2,3,254,13999
15,4,177,35,0,1,30787,4,2.5,3,1,8.3,82,198,5,4,5,180,38990
13,6,162,5,0,1,63718,4,2,0,1,7.4,133,157,0,4,5,165,24990
22,3,119,24,1,1,15,4,1.5,0,4,6.7,58,399,0,5,5,122,19490
16,26,141,20,0,0,118778,4,2,4,4,10.5,180,406,3,4,5,144,29888
11,9,138,5,0,1,97437,4,1.4,0,1,6.2,272,100,0,5,5,141,14995
31,12,321,35,0,1,148000,4,2,4,4,8.8,111,42,5,4,5,324,16999
15,8,210,35,0,1,33257,4,2,0,1,6.9,153,369,5,4,5,213,28888
23,19,130,5,0,0,180139,4,2.3,0,4,10,272,298,0,5,5,134,15995
43,8,477,20,0,1,66025,6,3,4,4,8.2,226,163,3,4,5,481,59900
40,14,241,35,0,1,78907,4,2,2,2,5.9,180,557,5,4,5,244,17999
31,10,209,5,0,1,94375,4,1.4,0,4,5.4,142,544,0,5,5,212,14888
25,8,261,13,0,1,152494,4,1.6,0,4,6,192,100,2,4,5,264,22800
46,7,359,20,0,1,75921,6,3.5,2,4,9.7,192,227,3,4,5,363,46950
11,9,281,35,0,1,31393,4,2.4,3,1,9.6,192,557,5,2,4,107,27990
40,3,266,20,0,1,5507,4,2,2,4,6.3,202,497,3,4,5,269,69988
13,7,162,5,0,1,94193,4,2,0,1,7.4,202,229,0,4,5,165,23990
40,3,528,20,0,1,8525,8,4.4,4,4,10.5,402,399,3,4,5,533,219880
15,9,226,35,0,1,127550,6,3.5,3,4,10.2,219,392,5,4,7,230,21990
27,9,42,5,0,0,109800,3,1,0,1,4.9,27,98,0,5,5,42,12999
16,10,347,20,0,1,59081,4,2,4,4,8.6,219,555,3,4,5,350,39888
35,16,317,35,0,1,149456,6,3.5,3,1,11,218,522,5,4,7,320,19880
15,14,48,35,0,1,200774,4,2,4,1,8.6,139,89,5,4,7,48,10950
43,16,83,160,0,1,111873,4,1.8,2,4,9,209,305,9,2,4,84,14990
31,9,321,35,0,1,55000,4,2,4,4,7.5,151,294,5,4,5,324,32999
27,13,104,20,0,1,171093,6,4,2,1,9.9,226,100,3,4,5,106,16995
25,14,261,5,0,1,40856,4,2,0,4,7.9,301,100,0,5,5,264,14880
11,15,138,5,0,1,135594,4,1.5,0,1,6.7,272,134,0,5,5,141,10990
46,19,373,35,0,1,199571,6,3.5,3,1,17.2,192,557,5,4,5,377,10990
13,11,93,35,0,0,200589,4,2,0,1,8.4,162,98,5,4,5,94,9999
23,9,100,5,0,1,29220,4,1.5,0,1,4.9,226,386,0,5,5,102,24705
27,17,124,5,0,1,125699,4,2,0,1,8,90,134,0,5,5,127,8990
13,6,233,35,0,1,23126,4,2,0,1,7.9,202,469,5,4,5,236,34990
35,15,308,37,0,1,290000,6,4,2,1,12.3,59,331,4,2,3,310,13990
23,13,248,35,0,1,202100,4,2,4,1,6.9,157,117,5,4,5,251,14989
8,17,24,20,0,1,104335,4,1.8,0,1,8.8,202,100,3,4,5,24,7995
22,2,238,24,1,1,15,4,1.5,0,3,7.1,252,399,5,4,5,241,24690
43,10,247,20,0,1,110250,4,2,2,4,6,218,544,3,4,5,250,32800
13,10,162,5,0,1,42153,4,2,0,1,7.7,180,282,0,5,5,165,23888
35,7,343,35,0,1,75113,4,2.5,4,1,8.5,192,511,5,4,5,346,38888
13,7,162,5,0,1,82292,4,2,0,1,7.4,218,157,0,4,5,165,23990
12,7,219,35,0,1,51770,4,1.5,0,1,7.3,72,294,5,4,5,222,33999
31,6,128,5,0,1,28550,3,1,0,4,4.9,226,544,0,5,5,131,21888
12,8,185,5,0,1,94546,4,1.5,0,1,6.1,272,506,0,5,5,188,28999
43,6,410,35,0,1,112808,6,3,4,4,8.8,209,537,5,4,5,414,61950
35,18,223,20,0,1,176886,4,2.4,0,1,9.9,133,100,3,4,5,226,11990
23,8,100,5,0,1,106946,4,1.5,0,1,5.5,226,406,0,5,5,102,15778
22,3,119,5,0,1,1446,4,1.5,0,4,6.7,152,386,0,5,5,122,22705
25,12,261,13,0,1,100970,4,2,0,4,7.9,180,228,2,4,5,264,17990
19,5,190,35,0,1,34806,4,2,0,1,7.9,192,469,5,4,5,193,29900
13,6,231,35,0,1,57742,4,2,0,1,7.2,133,399,5,4,5,234,27878
13,8,162,5,0,1,123425,4,2,0,1,7.4,114,506,0,4,5,165,19999
15,13,59,20,0,1,144683,4,1.5,0,1,6.7,142,221,3,4,5,60,12990
23,11,130,5,0,0,143226,4,2.5,0,1,6.5,133,163,0,5,5,134,12999
20,8,212,35,0,1,123952,4,2.3,4,2,5.8,218,392,5,4,7,215,27996
12,6,219,35,0,1,22189,4,1.5,0,1,7,72,198,5,4,5,222,34990
8,10,69,35,0,1,118912,4,2.4,0,1,9,180,100,5,4,7,70,13995
37,10,281,35,0,1,98864,6,3.6,2,4,10.1,153,506,5,4,5,339,25999
38,13,52,5,0,0,111965,5,2.5,0,4,8.7,272,126,0,3,4,52,16888
27,15,104,20,0,1,246148,6,4,2,1,10.1,157,100,3,4,5,106,8995
23,3,248,35,0,1,2734,4,2.5,0,1,7.5,184,506,5,4,5,251,41998
31,8,431,13,0,1,47865,4,2,0,2,7.7,192,525,2,4,7,436,49800
48,7,459,35,0,1,61635,8,5,4,4,12.8,218,555,5,4,5,464,144888
35,3,194,5,0,1,9803,4,1.8,0,5,4.2,218,294,0,5,5,197,39999
23,8,248,35,0,1,109787,4,2.5,4,1,7.5,153,198,5,4,5,251,31990
27,7,330,37,0,1,53362,4,2.2,2,2,8.2,192,220,4,4,4,333,33950
19,6,164,5,0,1,57418,4,2,0,1,7.4,153,100,0,5,5,167,24995
13,8,162,5,0,1,33836,4,2,0,1,7.4,153,100,0,4,5,165,25995
15,6,205,37,0,1,49181,4,2.3,3,2,7,226,227,4,4,5,208,44987
37,10,281,35,0,1,52378,6,3.6,3,4,10.4,139,390,5,4,5,339,37800
15,12,177,35,0,1,119924,4,2,0,1,8.4,142,513,5,4,5,180,15999
42,9,354,35,0,1,109666,4,2,4,4,6.7,209,406,5,4,5,358,22990
11,7,138,5,0,1,95573,4,1.2,0,1,4.8,133,406,0,5,5,141,16887
20,9,212,35,0,1,265211,4,2,0,1,6.6,139,399,5,4,5,215,8990
31,6,209,5,0,1,22132,4,2,0,4,6.7,192,477,0,5,5,212,43880
35,4,387,5,0,0,13515,3,1.6,4,4,7.6,326,506,0,3,4,391,52999
31,7,209,13,0,1,101393,4,1.4,0,4,5.6,219,392,2,4,5,212,24315
25,7,237,35,0,1,104575,4,2.5,3,4,8.3,157,399,5,4,5,240,28990
16,8,173,35,0,1,45318,4,2.5,4,1,8.1,285,406,5,4,5,176,31990
39,8,309,37,0,0,6532,4,3,2,2,7.4,218,298,4,4,5,311,35888
28,4,187,19,0,1,38308,4,1.9,2,2,8.6,192,100,1,4,2,190,29800
15,14,48,35,0,0,184256,4,2,0,1,8.1,133,70,5,4,5,48,8995
19,10,164,20,0,1,88693,4,1.8,0,1,7.1,142,369,3,4,5,167,16990
31,6,201,19,0,1,97327,4,1.4,0,4,6,218,406,1,3,2,204,32888
13,11,162,5,0,0,149912,4,1.8,0,1,6.8,142,513,0,5,5,165,13999
27,7,434,160,0,1,26634,8,5,2,4,12.7,153,342,9,2,4,439,62990
31,14,412,35,0,1,78369,6,3.6,4,4,10.1,209,392,5,4,5,416,25990
35,15,171,13,0,1,203585,4,2.4,0,1,9.5,133,163,2,4,8,174,14950
35,8,308,37,0,1,111382,4,2.8,3,2,8.5,192,220,4,4,5,310,41950
42,14,371,35,0,1,148512,4,2,4,2,6.8,202,399,5,4,5,375,16999
13,9,233,35,0,1,53520,4,1.6,4,1,7.7,227,406,5,4,5,236,25990
19,10,307,13,0,1,100966,4,2.2,0,2,7.7,142,216,2,4,8,309,33990
27,10,104,20,0,0,57096,8,5,2,1,13.6,219,94,3,4,5,106,49980
13,7,233,35,0,1,138172,4,1.6,4,1,7.7,221,406,5,4,5,236,28990
35,11,279,19,0,1,140082,4,2.7,2,1,11.6,142,134,1,4,3,282,25995
42,12,371,35,0,1,124470,6,3,4,2,6.4,226,220,5,4,5,375,21984
46,16,156,159,0,1,100500,6,2.5,2,4,9.3,87,305,8,2,4,159,22999
13,6,405,5,0,1,41067,NA,NA,0,6,0,238,429,0,4,5,409,39990
19,7,84,5,0,1,90724,3,1,0,1,5.4,192,163,0,5,5,85,19999
23,16,100,5,0,1,139289,4,1.5,0,1,6.8,226,106,0,5,5,102,11390
43,15,267,20,0,1,104900,4,1.8,2,4,7.7,209,80,3,4,5,270,15995
20,11,251,37,0,1,253555,4,2.5,3,2,9.3,192,100,4,4,5,254,18990
16,13,347,20,0,0,138199,4,2.5,4,4,10.4,192,100,3,4,5,350,23995
22,2,227,24,1,1,15,3,1.3,0,3,7.3,261,399,5,5,5,231,33690
15,10,45,20,0,1,72927,4,1.8,0,1,6.7,180,220,3,4,5,45,16984
23,10,189,35,0,1,158831,4,1.5,4,2,5.1,139,257,5,4,5,192,21950
19,6,164,5,0,1,108541,4,2,0,1,7.4,192,469,0,5,5,167,22990
40,9,430,160,0,1,31620,4,2,2,4,5.8,240,305,9,2,4,435,45555
27,9,330,37,0,0,88961,5,3.2,3,2,8.3,142,224,4,4,5,333,38990
43,6,460,35,0,1,42159,4,2,4,4,8.1,218,369,5,4,5,465,68888
35,4,343,35,0,1,28785,4,2.5,4,1,7.5,157,525,5,5,5,346,54800
35,9,152,5,0,1,73318,4,1.3,0,1,6.3,192,347,0,5,5,154,19990
16,8,180,35,0,1,82951,4,2,4,1,7,180,496,5,4,5,183,26790
42,8,518,35,0,1,136530,8,4,4,2,7.2,219,399,5,4,5,522,72880
31,10,201,19,0,0,204361,4,1.2,0,4,6.9,180,100,1,3,2,204,14880
40,9,496,160,0,1,99978,6,3,2,4,8.3,180,555,9,2,4,500,69888
8,11,39,20,0,1,65108,4,1.8,0,1,7.4,209,100,3,4,5,39,12995
46,7,373,35,0,1,136480,6,3.5,4,4,9.6,307,555,5,4,5,377,47888
15,10,177,35,0,1,117407,4,2.5,3,1,8.3,246,98,5,4,5,180,19999
23,9,303,37,0,1,130067,5,3.2,3,2,9.2,130,220,4,4,5,305,36950
20,11,71,20,0,1,151465,4,2.4,0,1,8.5,202,100,3,4,5,72,16990
23,20,130,20,0,1,102673,4,2,0,1,8.9,209,70,3,4,5,134,8995
27,14,108,13,0,1,130596,4,2.3,0,1,9.5,218,305,2,4,5,111,11990
46,4,468,35,0,1,36809,6,3.5,4,4,10.2,192,525,5,4,7,472,89800
20,13,251,37,0,1,221757,4,2.5,3,2,9.9,133,557,4,4,5,254,16990
20,7,169,35,0,1,68037,4,2,0,1,7.6,218,305,5,4,5,172,22999
35,14,194,5,0,1,160428,4,1.8,0,1,7.4,90,221,0,5,5,197,13990
20,10,251,37,0,0,137631,4,2.5,2,2,8,192,406,4,2,2,254,19990
35,4,194,5,0,1,44220,4,2,0,1,6,218,369,0,5,5,197,35888
35,21,308,37,0,0,415913,4,3,3,2,0,139,107,4,4,5,310,16999
28,5,257,37,0,1,88350,4,2.8,3,2,9.6,209,282,4,4,5,260,33888
13,5,231,35,0,1,46341,4,2,0,1,7.2,152,406,5,4,5,234,27990
19,13,164,5,0,1,145934,4,2,0,1,7.7,90,399,0,5,5,167,13999
15,7,210,35,0,1,51344,4,2,0,1,6.9,192,259,5,4,5,213,30990
35,4,194,5,0,1,37892,4,1.8,0,5,4.2,192,466,0,5,5,197,34990
13,10,197,19,0,1,222947,4,2.5,2,2,8.8,192,89,1,4,3,200,21950
20,12,71,20,0,0,291063,4,2,0,1,6.9,192,89,3,4,5,72,7950
31,7,236,19,0,1,173010,4,2,0,2,8.2,218,227,1,2,2,239,29987
35,23,14,5,0,0,273640,4,1.8,0,4,9,180,227,0,2,4,14,6999
8,8,41,5,0,1,71241,4,1.6,0,4,6.6,153,216,0,5,5,41,14990
13,3,233,35,0,1,1228,4,2,0,1,8.1,130,399,5,4,5,236,58990
7,8,144,37,0,0,98801,4,2.8,3,2,8.7,72,94,4,4,5,147,15990
13,11,162,5,0,0,194510,4,1.8,0,1,6.8,150,98,0,5,5,165,10999
23,10,150,20,0,1,65001,4,2.2,0,2,5.4,157,342,3,4,5,155,23880
16,7,224,35,0,1,87601,4,2.5,4,1,7.3,192,399,5,4,5,227,29888
20,15,292,35,0,1,263446,4,3.2,3,2,9.2,192,107,5,4,7,294,18999
22,2,227,24,1,1,15,3,1.3,0,3,7.3,153,399,5,5,5,231,35690
18,9,263,37,0,0,77404,4,2.2,3,2,9.1,192,100,4,4,5,266,17800
42,8,295,35,0,1,37578,4,1.4,0,4,5.3,226,486,5,4,5,297,35880
27,6,330,37,0,1,208293,5,3.2,3,2,8.7,192,227,4,4,5,333,36950
20,12,212,35,0,1,169051,4,2,0,1,6.6,192,100,5,4,5,215,16990
13,21,254,35,0,1,182067,6,2.7,3,1,11,192,100,5,4,5,257,7995
6,12,58,159,0,1,83574,2,0.9,0,4,3.9,202,472,8,2,4,59,17990
40,13,245,5,0,1,53447,4,1.6,2,4,5.8,256,486,0,5,5,248,17880
27,10,104,20,0,0,61809,8,5,2,1,13.6,192,525,3,4,5,106,63800
40,11,423,160,0,1,83803,4,2,2,4,6.1,202,344,9,2,4,428,34990
16,5,224,35,0,1,31601,4,2.5,4,1,7.3,179,390,5,4,5,227,40888
31,13,321,35,0,1,102233,4,2,4,4,8.8,301,305,5,4,5,324,18888
12,18,79,20,0,1,210012,4,2.4,0,1,9.3,192,22,3,4,5,80,6990
33,5,312,35,0,1,34339,3,1,0,4,5,202,406,5,4,5,314,30787
35,11,279,19,0,1,189331,4,2.7,2,1,11.6,142,134,1,4,2,282,24995
42,7,229,5,0,1,65068,4,1.4,0,4,5,139,525,0,5,5,233,31800
27,14,104,20,0,1,227000,6,4,2,1,9.9,133,92,3,4,5,106,9850
46,7,451,35,0,1,125167,6,3.5,4,5,5.7,271,555,5,4,5,456,63888
13,9,233,35,0,1,105101,4,2,0,1,7.9,157,282,5,4,5,236,20888
23,4,130,5,0,0,54176,4,2,0,1,6.2,218,369,0,5,5,134,29888
40,6,401,35,0,1,53570,6,3,4,2,7.2,272,555,5,4,5,405,86888
40,8,425,35,0,1,81697,6,3,4,2,6,202,525,5,5,5,430,46800
8,16,39,20,0,1,182250,4,1.8,0,1,7.5,242,100,3,4,5,39,7995
8,12,39,5,0,1,154887,4,1.8,0,1,7.4,133,100,0,5,5,39,9995
13,10,233,35,0,1,65604,4,1.6,4,1,7.7,219,331,5,4,5,236,27990
35,6,194,5,0,1,76625,4,2,0,1,6,192,412,0,5,5,197,27888
31,15,128,5,0,1,149991,4,1.6,0,2,4.6,153,496,0,5,5,131,10990
49,13,482,20,0,0,115631,8,6.2,2,4,14.8,157,358,3,4,5,486,89990
42,6,229,159,0,1,56016,4,1.4,0,4,5.1,218,486,8,2,4,233,39880
27,9,330,37,0,1,243000,4,2.2,3,2,8.1,142,399,4,4,5,333,24900
28,7,187,13,0,1,103218,4,2,2,1,11.7,192,100,2,4,7,190,24800
16,19,173,35,0,1,155068,4,2.5,4,1,9.7,285,89,5,4,5,176,7950
35,7,223,20,0,1,102587,4,2.5,0,1,8.3,192,347,3,4,5,226,26990
35,19,455,35,0,1,233001,8,4.7,3,1,16.4,54,107,5,4,8,460,28990
43,10,335,20,0,1,78403,4,2,4,4,6.6,139,525,3,4,5,338,34800
19,12,84,5,0,1,89432,4,1.4,0,1,6.3,202,220,0,5,5,85,15950
54,8,458,20,0,1,45963,6,3,2,4,8.9,202,525,3,4,5,463,68800
15,11,210,35,0,1,82748,4,2,0,1,6.9,218,355,5,4,5,213,19990
35,6,194,5,0,1,62698,4,2,0,1,6,133,347,0,5,5,197,31990
23,18,130,20,0,1,240936,4,2.3,0,1,8.6,209,16,3,4,5,134,5499
19,10,190,35,0,1,56651,4,2,0,1,8.8,180,342,5,4,5,193,21990
40,9,326,35,0,1,53878,4,2,3,4,7.3,259,305,5,4,5,329,41990
16,6,224,35,0,1,66853,4,2.5,4,1,7.3,209,521,5,4,5,227,30888
19,5,402,20,0,1,57800,6,3.3,2,1,10.2,209,544,3,4,5,406,54800
31,10,412,35,0,1,129961,6,3,4,2,7.2,192,399,5,4,5,416,25999
19,8,132,5,0,1,124286,4,1.2,0,1,5.3,51,221,0,5,5,135,14990
28,5,187,19,0,1,70500,4,1.9,2,2,8.6,142,100,1,4,2,190,26995
23,5,130,5,0,1,15320,4,2.5,0,1,6.6,238,429,0,5,5,134,39990
19,6,402,20,0,1,29189,6,3.3,2,1,10.2,139,544,3,4,5,406,50990
35,8,216,19,0,1,122100,4,3,2,2,8.7,142,557,1,4,2,219,39990
13,11,163,13,0,1,177244,4,2.5,2,2,9,202,227,2,4,8,166,24950
15,2,177,35,0,1,698,4,2.5,3,1,7.8,202,406,5,4,5,180,56483
19,4,307,13,0,1,69476,6,3.5,0,1,9.6,272,406,2,4,8,309,64888
40,16,326,35,0,1,266859,4,2,3,2,5.6,226,406,5,4,5,329,7888
15,11,177,35,0,1,267823,4,2.5,0,1,7.9,192,163,5,4,5,180,10999
13,15,93,35,0,1,198474,4,2,4,2,7.5,226,224,5,4,5,94,15950
27,9,330,37,0,1,198000,5,3.2,3,2,9,209,107,4,4,5,333,35999
35,7,343,35,0,1,54276,4,2.5,4,1,8.5,192,495,5,4,5,346,34990
35,5,223,20,0,1,42000,4,2.5,0,5,4.2,133,521,3,4,5,226,39888
23,9,303,37,0,0,98634,5,3.2,3,2,8.9,218,305,4,4,5,305,36990
53,17,487,35,0,1,167642,8,4.8,4,4,13.7,124,541,5,4,5,491,24950
23,8,130,20,0,0,59479,4,2.5,0,1,6.5,72,216,3,4,5,134,21990
35,6,308,37,0,1,117345,4,2.8,3,2,8.5,192,399,4,4,5,310,47888
19,8,276,35,0,1,99851,4,2.2,4,2,7.2,226,369,5,4,7,279,32888
23,8,338,35,0,1,130420,4,2.5,0,1,8.4,226,305,5,4,7,342,29999
16,11,134,13,0,1,152443,4,2.5,4,4,8.2,226,106,2,4,5,137,16290
35,10,308,37,0,0,179131,4,2.8,3,2,7.6,218,331,4,4,5,310,40990
27,14,330,37,0,0,306461,5,3.2,3,2,8.9,218,100,4,4,4,333,16880
19,6,114,20,0,1,58147,4,2.4,0,1,8.3,133,157,3,4,5,117,23990
40,11,217,20,0,1,57654,4,2,2,4,6.3,272,544,3,4,5,220,28800
35,9,317,35,0,1,39653,6,3.5,0,1,10.2,180,522,5,4,7,320,36999
13,6,233,35,0,1,55121,4,2,4,2,6.4,142,305,5,4,5,236,33888
27,3,235,35,0,1,4272,3,1,0,4,5.3,218,331,5,5,5,238,33990
22,2,227,24,1,1,15,4,1.5,0,3,6.9,272,399,5,5,5,231,28990
35,11,194,20,0,1,157501,4,1.8,0,1,6.6,209,100,3,4,5,197,16990
15,3,177,35,0,1,9129,4,2.5,0,1,8.1,272,504,5,4,7,180,32888
35,6,343,35,0,1,189119,4,2.5,0,5,4.7,272,369,5,5,5,346,33480
27,10,330,37,0,1,121605,5,3.2,2,2,8.5,180,100,4,4,5,333,38995
20,4,169,35,0,1,42773,4,2,0,1,7.6,142,305,5,4,5,172,28888
35,11,279,19,0,1,165215,4,2.7,2,1,12.6,218,331,1,4,2,282,35990
13,11,254,35,0,1,158593,4,2.2,4,2,7.3,218,126,5,4,7,257,22990
31,15,250,13,0,1,199167,4,1.8,0,4,7.8,192,89,2,4,5,253,7950
35,4,455,35,0,1,34126,4,2.8,3,2,7.9,180,522,5,4,7,460,89880
23,6,130,5,0,1,61817,4,2,0,1,6.2,209,406,0,5,5,134,32447
19,5,164,5,0,1,54995,4,2,0,1,7.4,157,358,0,5,5,167,24888
19,10,114,20,0,1,95217,4,2,0,1,8.5,301,221,3,4,5,117,24990
8,9,39,5,0,1,71420,4,1.8,0,1,7.4,219,100,0,5,5,39,14990
35,10,223,20,0,1,158742,4,2.5,0,5,5.2,218,220,3,4,5,226,27900
12,7,219,35,0,1,91244,4,1.5,4,1,7.4,227,429,5,4,5,222,33990
23,8,303,37,0,1,81714,5,3.2,2,2,8.9,180,227,4,4,5,305,31987
22,2,227,105,1,1,15,3,1.3,0,3,7.3,153,399,5,5,5,231,35690
23,3,248,35,0,1,7492,4,2.5,4,1,8.2,209,406,5,4,5,251,55667
42,9,356,35,0,1,90801,6,3,4,2,5.8,192,525,5,4,7,360,44800
31,10,431,13,0,1,37448,4,2,0,2,8.2,157,355,2,4,7,436,42990
38,6,348,35,0,1,18786,4,2,4,2,5.6,218,342,5,4,5,351,64990
40,12,290,159,0,1,79263,4,2,2,4,6.8,202,525,8,2,2,292,32800
6,6,58,5,0,1,16222,4,1.2,0,4,4.8,153,544,0,3,4,59,20800
31,18,209,5,0,0,147681,4,2,0,4,8.1,192,100,0,5,5,212,12990
35,7,343,35,0,1,134158,4,2,0,1,7,192,141,5,4,5,346,24950
35,14,308,37,0,0,197212,4,2.7,2,1,11.2,219,125,4,2,3,310,14990
36,2,393,63,2,1,228,4,2,3,3,9.5,331,392,5,4,5,397,51585
31,12,128,5,0,0,155446,4,1.2,0,4,5.5,142,100,0,5,5,131,10995
35,13,279,19,0,1,213169,4,3,2,2,8,218,258,1,4,3,282,26900
28,4,257,37,0,1,23773,4,2.8,3,2,8.5,218,224,4,4,5,260,28980
40,6,470,160,0,1,62773,6,3,2,4,9.1,180,406,9,2,4,474,81888
42,8,408,5,0,1,61612,6,3,4,2,5.5,272,486,0,5,5,412,54880
35,18,171,13,0,1,209970,6,3.5,0,4,10.3,42,221,2,4,7,174,15990
8,10,230,37,0,1,104003,4,2.8,3,2,9.1,142,555,4,4,5,229,35888
48,13,459,35,0,1,107036,4,2,4,4,8.7,192,100,5,5,5,464,30990
27,13,318,19,0,0,226455,4,2.4,2,2,9.5,192,100,1,4,6,321,19995
35,22,455,35,0,1,336271,6,4,3,1,13.8,130,177,5,4,8,460,13990
8,14,69,35,0,1,148451,6,3.2,3,1,11.5,192,100,5,4,7,70,9800
44,4,450,35,0,1,38146,8,5,4,4,11.7,272,555,5,4,5,455,149888
38,7,348,35,0,1,73048,4,2,4,4,7.8,301,305,5,4,5,351,43990
35,3,455,35,0,1,11647,4,2.8,3,2,7.9,272,511,5,4,7,460,116837
43,14,127,35,0,1,92715,6,3.5,3,4,11.5,296,193,5,4,5,130,22945
20,4,169,35,0,1,48932,4,2,0,1,7.6,192,406,5,4,5,172,27990
23,11,130,20,0,0,148421,4,2,0,1,5.8,180,100,3,4,5,134,14880
15,11,170,35,0,1,116603,4,1.6,0,4,6.3,184,522,5,4,5,173,19880
40,2,304,191,2,1,1589,3,1.5,0,4,5.9,209,496,3,4,5,306,66900
8,19,38,37,0,0,283736,6,3.6,3,1,13,192,89,4,4,5,38,10950
20,10,212,35,0,1,94701,4,2,0,1,6.6,139,406,5,4,5,215,22776
35,20,279,19,0,1,415181,4,2.7,2,1,11.6,192,100,1,4,3,282,10995
35,20,15,5,0,1,220905,4,1.3,0,1,6.7,133,100,0,5,5,15,6990
13,7,231,35,0,1,76436,4,1.6,4,1,6.7,158,466,5,4,5,234,28990
43,5,509,160,0,1,25107,8,4,2,4,10.3,478,469,9,2,4,513,158880
31,12,321,35,0,1,93662,4,2,4,4,8.8,301,98,5,4,5,324,16999
46,5,374,35,0,1,20747,4,2,0,1,5.8,272,521,5,4,5,378,49900
16,11,134,13,0,1,274000,4,2.5,4,4,8.2,192,220,2,4,5,137,10999
40,10,313,35,0,1,75416,6,3,4,2,6,202,537,5,4,5,315,53888
27,12,330,37,0,1,282575,5,3.2,3,2,9.2,192,344,4,4,5,333,19990
52,7,505,19,0,1,91411,8,5.7,3,1,12.2,157,392,1,4,5,509,88800
27,13,124,5,0,1,90730,4,1.6,0,1,6.6,219,100,0,5,5,127,12995
23,12,100,5,0,1,51735,4,1.5,0,1,6.8,82,134,0,5,5,102,14990
35,9,343,35,0,1,137479,4,2,0,1,7.4,192,347,5,4,5,346,25990
23,10,130,5,0,1,53815,4,2.5,0,1,6.1,190,504,0,5,5,134,22880
35,19,308,37,0,1,334566,6,4,2,1,12.1,192,344,4,4,5,310,19990
48,9,459,35,0,1,90865,6,3,4,2,7.3,192,525,5,4,5,464,59800
13,5,162,5,0,1,40488,4,2,0,1,7.4,142,331,0,4,5,165,24000
35,6,223,20,0,1,99437,4,2.5,0,5,4.2,218,406,3,4,5,226,34900
8,11,69,35,0,1,172770,4,2.2,4,2,8.1,226,399,5,4,7,70,11999
23,5,248,35,0,1,46220,4,2.5,4,1,7.5,209,406,5,4,5,251,40898
27,14,42,5,0,0,144914,4,1.6,0,1,6.1,133,100,0,5,5,42,8995
13,5,162,5,0,1,55914,4,2,0,1,7.4,218,224,0,4,5,165,23980
13,7,162,5,0,1,34001,4,2,0,1,7.4,219,216,0,4,5,165,23990
15,22,314,35,0,0,332861,4,3,3,2,0,20,100,5,4,7,317,16880
43,7,397,13,0,1,66409,4,2,2,4,6.7,192,525,2,4,4,401,49800
43,8,336,5,0,1,91084,4,2,4,4,6.7,202,525,0,5,5,340,36800
50,6,483,20,0,1,39136,NA,NA,4,6,0,272,555,3,5,5,487,159888
